"vehicle_id","year","color","make_name","model_name","kilometer","grade","remarks","net_book_value","purchase_price","sale_price","purchase_date","sale_date","min_bid_price","expected_sale_price","fleet_status"
"2070","2022","White","TOYOTA","Corolla","43006.0","GRADE_0","No Paint.","43883.00","60900.00","48788.69","2022-02-01 00:00:00","2024-02-25","45675.0","50000.0","SOLD"
"2074","2022","White","TOYOTA","Corolla","56580.0","GRADE_2","R.H.S Front Door & Trunk Painted.","46083.00","60900.00","45310.44","2022-04-12 00:00:00","2024-02-21","42155.0","45000.0","SOLD"
"2076","2020","White","TOYOTA","Fortuner VX1 4x4","99979.0","GRADE_1","No Paint. (R.H.S Front Fender Dent.)","49507.00","124200.00","79320.87","2019-09-11 00:00:00","2024-02-21","66703.0","75000.0","SOLD"
"2077","2021","White","TOYOTA","Fortuner VX1 4x4","50056.0","GRADE_0","No Paint.","66235.00","124860.00","89660.0","2021-01-24 00:00:00","2024-02-21","81159.0","78000.0","SOLD"
"2078","2021","White","TOYOTA","Fortuner VX1 4x4","100450.0","COMPLETE","No Paint. Hailstorm Effect Bonnt & Roof.","66235.00","124860.00","82611.3","2021-01-24 00:00:00","2024-02-21","62492.0","68000.0","SOLD"
"208","2018","White     ","TOYOTA","Hilux SC GL 4X2 Petrol","100004.0","GRADE_0","No Painted","14341.00","48250.00","39150.44","2017-12-21 00:00:00","2023-09-28","21713.0","30000.0","SOLD"
"2080","2021","White","TOYOTA","Fortuner VX1 4x4","133631.0","GRADE_1","L.H.S Front Fender Painted. ( Battery Damage)","75649.00","124860.00","76320.87","2021-06-22 00:00:00","2024-02-21","76815.0","80000.0","SOLD"
"2081","2022","White","TOYOTA","Fortuner VX1 4x4","79412.0","GRADE_0","No Paint.","88964.00","126350.00","100660.0","2021-12-31 00:00:00","2024-02-21","91920.0","90000.0","SOLD"
"2084","2022","Blue","TOYOTA","Raize","25479.0","GRADE_0","No Paint.","43103.00","53900.00","41157.39","2022-07-04 00:00:00","2024-02-24","40425.0","40000.0","SOLD"
"2087","2019","White","TOYOTA","Yaris 1.3","282727.0","GRADE_6","L.H.S Complete Painted. R.H.S Back Fender Painted. Trunk Painted.","21440.00","41800.00","25111.3","2019-11-17 00:00:00","2024-02-21","16365.0","22000.0","SOLD"
"2090","2021","Black","HARLEY DAVIDSON","SPORTSTER - IRON 883","1595.0","GRADE_0","No Painted","15345.00","49500.00",,"2021-10-10 00:00:00","2024-03-28",,,"READY_FOR_SALE"
"2091","2021","Black","HARLEY DAVIDSON","SPORTSTER - IRON 883","1118.0","GRADE_0","No Painted","15345.00","49500.00",,"2021-10-10 00:00:00","2024-03-28",,,"READY_FOR_SALE"
"2092","2021","Black","HARLEY DAVIDSON","SPORTSTER - IRON 883","2400.0","GRADE_0","No Painted","15345.00","49500.00",,"2021-10-10 00:00:00","2024-03-28",,,"READY_FOR_SALE"
"2095","2021","Black","HARLEY DAVIDSON","SOFTAIL - SPORTGLIDE","12192.0","GRADE_0","No Painted","27372.00","88300.00",,"2021-10-10 00:00:00","2024-03-28",,,"READY_FOR_SALE"
"2098","2020","Black","HARLEY DAVIDSON","TOURING - ROADGLIDE LIMITED","14543.0","GRADE_0","No Painted","45786.00","147700.00",,"2021-10-10 00:00:00","2024-03-28",,,"READY_FOR_SALE"
"21","2021","Red       ","HYUNDAI","CRETA 1.5L 2WD GL SMART","25417.0","GRADE_6","Bonnet & Both Fender & R.H.S Full Painted","33969.20","55550.00","38900.0","2021-04-25 00:00:00","2023-09-19","36246.38","46000.0","SOLD"
"2100","2021","Grey","CHEVROLET","Tahoe LS","26815.0","GRADE_0","No Painted","117279.00","168433.00","133786.96","2021-12-07 00:00:00","2024-02-26","101060.0","125000.0","SOLD"
"2102","2021","Black","CHEVROLET","Tahoe LS 4x4","18923.0","GRADE_0","No Painted","125673.00","181410.00","146677.39","2022-02-15 00:00:00","2024-02-26","126987.0","140000.0","SOLD"
"2104","2021","Beige","CHEVROLET","Tahoe LS 4x4","61846.0","GRADE_0","No Painted","100976.00","174003.00","136521.74","2021-07-13 00:00:00","2024-02-29","104402.0","135000.0","SOLD_OFFLINE"
"2105","2021","Black","CHEVROLET","Tahoe LS 4x4","75199.0","GRADE_0","No Painted","89654.00","179683.00","137391.3","2021-02-04 00:00:00","2024-03-20","107810.0","135000.0","SOLD_OFFLINE"
"2106","2021","Brown","CHEVROLET","Tahoe LS 4x4","78926.0","GRADE_0","No Painted","105911.00","174003.00","137391.3","2021-09-06 00:00:00","2024-03-20","104402.0","135000.0","SOLD_OFFLINE"
"2108","2021","Grey","GMC","Yukon SLE 4x4","80082.0","GRADE_1","L.H.S Rear Fender Painted","89330.00","191263.00","142000.0","2020-12-03 00:00:00","2024-02-26","112040.0","135000.0","SOLD"
"2109","2022","Red","HYUNDAI","Accent","36547.0","GRADE_1","Bonet painted","33373.00","48050.00","34666.09","2022-01-19 00:00:00","2024-04-30","35190.0","28000.0","SOLD"
"211","2020","White","TOYOTA","Land Cruiser GXR1 V6","151514.0","COMPLETE","L.H.S & R.H.S Rear Foot Reast Bracket Missing & Rear Bumper & Trunk Down Side Painted & R.H.S Rear Door & Front Fender Dent & Chassis Issue","97532.00","175700.00","110000.0","2020-03-12 00:00:00","2023-11-22","93648.0","120000.0","SOLD"
"2111","2022","Grey","HYUNDAI","Elantra 1.6","62459.0","GRADE_1","L.H.S Rear Door Painted","43087.00","58050.00","48706.96","2022-03-15 00:00:00","2024-02-26","41207.0","42000.0","SOLD"
"2112","2022","Grey","HYUNDAI","Elantra 1.6","77453.0","GRADE_4","R.H.S Full Painted","43117.00","58050.00","44440.87","2022-03-16 00:00:00","2024-02-26","38134.0","40000.0","SOLD"
"2113","2021","White","ISUZU","D-Max DC 4x4","122652.0","GRADE_0","No Painted","49245.00","78000.00","59500.0","2021-08-11 00:00:00","2024-02-26","49179.0","55000.0","SOLD"
"2114","2022","White","KIA","Cerato","54436.0","GRADE_4","Trunk & Both Fender & L.H.S Rear Door Painted","35469.00","57600.00","40695.65","2021-12-30 00:00:00","2024-03-13","35291.0","42000.0","SOLD"
"2115","2021","White","KIA","Sportage 2.4 4x4","139775.0","GRADE_1","R.H.S Rear Fender Painted","42176.00","73500.00","45777.39","2021-09-14 00:00:00","2024-02-26","41733.0","52000.0","SOLD"
"2117","2022","Silver","MG","5","34171.0","GRADE_6","L.H.S Full & R.H.S Front Fender & Bonnet Painted","26317.00","38300.00","18111.3","2022-06-09 00:00:00","2024-02-26","23325.0","22000.0","SOLD"
"2118","2022","Red","MG","5","36745.0","GRADE_0","No Painted","27835.00","41300.00","27000.0","2022-05-16 00:00:00","2024-02-26","28910.0","25000.0","SOLD"
"2119","2022","Silver","MG","5","40149.0","GRADE_0","No Painted","25813.00","38300.00","23777.39","2022-05-16 00:00:00","2024-02-26","26810.0","25000.0","SOLD"
"212","2020","White","TOYOTA","Land Cruiser GXR1 V6","199063.0","GRADE_0","No Painted","101288.00","175700.00","125660.0","2020-03-12 00:00:00","2023-10-29","106211.0","120000.0","SOLD"
"212","2020","White","TOYOTA","Land Cruiser GXR1 V6","199063.0","GRADE_0","No Painted","101288.00","175700.00","125660.0","2020-03-12 00:00:00","2023-10-29","106211.0","130000.0","SOLD"
"2121","2022","White","MG","5","43377.0","GRADE_2","R.H.S Rear Door & Fender Painted","25813.00","38300.00","20695.65","2022-05-16 00:00:00","2024-02-26","25540.0","23000.0","SOLD"
"2122","2022","Silver","MG","5","49325.0","GRADE_3","R.H.S Rear Fender & Both Door & Bonnet Painted","26317.00","38300.00","20000.0","2022-06-09 00:00:00","2024-02-26","24870.0","23000.0","SOLD"
"2123","2022","Silver","MG","5","50709.0","GRADE_0","No Painted","27835.00","41300.00","26939.13","2022-05-16 00:00:00","2024-02-26","28043.0","25000.0","SOLD"
"2124","2022","Silver","MG","5","50907.0","COMPLETE","Full Painted","27835.00","41300.00","22200.0","2022-05-16 00:00:00","2024-02-26","22261.0","22000.0","SOLD"
"2126","2022","Silver","MG","5","59860.0","GRADE_0","No Painted","26317.00","38300.00","23377.39","2022-06-09 00:00:00","2024-02-26","26006.0","25000.0","SOLD"
"2127","2022","Silver","MG","5","65709.0","GRADE_1","R.H.S Front Fender Painted","26317.00","38300.00","21320.87","2022-06-09 00:00:00","2024-02-26","25371.0","24000.0","SOLD"
"2128","2022","Brown","NISSAN","Sunny Classic SV 1.5L","38236.0","GRADE_1","R.H.S Front Fender Painted","34038.00","43050.00","34300.87","2022-08-21 00:00:00","2024-02-26","29421.0","34000.0","SOLD"
"2129","2020","White","NISSAN","Sunny SV","153710.0","GRADE_0","No Painted","16413.00","37000.00","25600.0","2019-12-02 00:00:00","2024-02-26","17945.0","26000.0","SOLD"
"213","2020","White     ","TOYOTA","Yaris 1.5","126340.0","GRADE_3","Bonnet Both Fenders & Rear Fender Painted","27165.00","41800.00","28000.0","2020-09-17 00:00:00","2023-09-28","24437.0","28000.0","SOLD"
"2130","2020","White","NISSAN","Sunny SV","176430.0","GRADE_2","Trunk Painted & Front R.H.S Miner Damage","16398.00","37000.00","22700.0","2019-12-01 00:00:00","2024-02-26","17069.0","24000.0","SOLD"
"2132","2021","White","NISSAN","X-Terra Titanium 4WD..","102678.0","GRADE_0","No Painted","68086.00","100550.00","71100.0","2022-01-16 00:00:00","2024-02-26","58520.0","65000.0","SOLD"
"2134","2021","Grey","NISSAN","X-Terra Titanium 4WD..","130935.0","GRADE_0","No Painted","68086.00","100550.00","67100.0","2022-01-16 00:00:00","2024-02-26","58520.0","65000.0","SOLD"
"2135","2022","Silver","TOYOTA","Camry LE","42677.0","GRADE_1","R.H.S Rear Fender Painted","64192.00","82300.00","72505.22","2022-06-16 00:00:00","2024-03-11","60273.0","75000.0","SOLD"
"214","2022","Grey      ","TOYOTA","Yaris 1.5","7163.0","GRADE_0","No Painted","37460.00","45000.00","43786.09","2022-05-23 00:00:00","2023-09-28","38250.0","35000.0","SOLD"
"2142","2022","White","TOYOTA","Corolla","62194.0","GRADE_2","L.H.S Rear Fender & Trunk Painted","48227.00","60900.00","42408.69","2022-06-19 00:00:00","2024-02-26","42155.0","46000.0","SOLD"
"2143","2022","White","TOYOTA","Corolla","65975.0","GRADE_4","R.H.S Full Painted","46083.00","60900.00","43278.26","2022-04-12 00:00:00","2024-02-26","40006.0","45000.0","SOLD"
"2144","2022","White","TOYOTA","Corolla","70143.0","GRADE_0","No Painted","48227.00","60900.00","47230.44","2022-06-19 00:00:00","2024-02-26","44305.0","48000.0","SOLD"
"2147","2021","White","TOYOTA","Fortuner VX1 4x4","88068.0","GRADE_0","No Painted","80424.00","124860.00","90200.0","2021-09-05 00:00:00","2024-02-26","81159.0","90000.0","SOLD"
"215","2022","Brown     ","TOYOTA","Yaris 1.5","7205.0","GRADE_1","L.H.S Front Fender Painted","37460.00","45000.00","41988.69","2022-05-23 00:00:00","2023-10-05","37350.0","35000.0","SOLD"
"2150","2022","White","TOYOTA","Fortuner VX1 4x4","39655.0","GRADE_0","No Painted","88379.00","126350.00","107305.22","2021-12-22 00:00:00","2024-02-25","94763.0","95000.0","SOLD"
"2151","2022","White","TOYOTA","Fortuner VX1 4x4","39754.0","COMPLETE","No Painted & Engine Issue","92602.00","126350.00","102350.44","2021-12-31 00:00:00","2024-05-27","75810.0","75000.0","SOLD"
"2152","2022","White","TOYOTA","Fortuner VX1 4x4","57444.0","GRADE_0","No Painted","88899.00","126350.00","99620.0","2021-12-30 00:00:00","2024-02-26","91920.0","95000.0","SOLD"
"2154","2022","White","TOYOTA","Fortuner VX1 4x4","60978.0","GRADE_3","R.H.S Front Fender & Rear Fender & Bonnet & Trunk Painted","87081.00","126350.00","79130.44","2021-12-02 00:00:00","2024-02-26","85231.0","90000.0","SOLD"
"2155","2022","White","TOYOTA","Fortuner VX1 4x4","67885.0","GRADE_0","No Painted","88964.00","126350.00","100650.44","2021-12-31 00:00:00","2024-02-26","91920.0","95000.0","SOLD"
"2157","2022","White","TOYOTA","Hilux DC GL2 4X4 Petrol","97761.0","GRADE_0","No Painted","69108.00","98800.00","68770.44","2021-12-22 00:00:00","2024-02-26","71877.0","70000.0","SOLD"
"2158","2021","White","TOYOTA","Prado TX-L1 V6","249653.0","GRADE_0","No Painted","74962.00","156520.00","104868.69","2020-10-13 00:00:00","2024-02-26","88512.0","105000.0","SOLD"
"2161","2021","White","TOYOTA","Yaris 1.5","85660.0","GRADE_6","L.H.S Full & R.H.S Front & Rear Fender & Trunk Painted","22821.00","42100.00","31687.83","2021-01-24 00:00:00","2024-02-26","23808.0","26000.0","SOLD"
"2162","2021","White","TOYOTA","Yaris 1.5","88531.0","GRADE_1","Trunk Painted","23160.00","42100.00","35000.0","2021-01-24 00:00:00","2024-02-26","26721.0","28000.0","SOLD"
"2166","2022","White","TOYOTA","Yaris 1.5","37075.0","GRADE_6","L.H.S Full & R.H.S Both Door & Rear Fender Painted","35169.00","45000.00","30870.44","2022-06-19 00:00:00","2024-03-11","27000.0","32000.0","SOLD"
"2166","2022","White","TOYOTA","Yaris 1.5","37075.0","GRADE_6","L.H.S Full & R.H.S Both Door & Rear Fender Painted","35169.00","45000.00","30870.44","2022-06-19 00:00:00","2024-03-11","29363.0","29000.0","SOLD"
"2169","2022","White","TOYOTA","Yaris 1.5","44373.0","GRADE_1","Rear Both Fendar Paint & L.H.S Rear Door Paint","34732.00","45000.00","32270.44","2022-06-19 00:00:00","2024-03-19","32956.0","35000.0","SOLD"
"217","2021","Beige     ","CHEVROLET","Tahoe LS 4x4","85265.0","GRADE_0","No Painted","109187.41","174003.00","141450.44","2021-07-15 00:00:00","2023-10-10","118148.0","130000.0","SOLD"
"217","2021","Beige     ","CHEVROLET","Tahoe LS 4x4","85265.0","GRADE_0","No Painted","109187.41","174003.00","141450.44","2021-07-15 00:00:00","2023-10-10","118148.04","130000.0","SOLD"
"2171","2022","White","TOYOTA","Yaris 1.5","46735.0","GRADE_0","No Painted","35636.00","45000.00","40300.0","2022-06-19 00:00:00","2024-02-26","33750.0","36000.0","SOLD"
"2172","2022","White","TOYOTA","Yaris 1.5","51809.0","GRADE_0","No Painted","35053.00","45000.00","41111.3","2022-05-25 00:00:00","2024-02-26","32738.0","36000.0","SOLD"
"2173","2022","Grey","TOYOTA","Yaris 1.5","52685.0","COMPLETE","Damage By Hail & No Painted","35053.00","45000.00","38580.0","2022-05-25 00:00:00","2024-02-26","25988.0","36000.0","SOLD"
"2176","2021","Beige","CHEVROLET","Tahoe LS 4x4","47110.0","GRADE_4","R.H.S Full Painted","111406.00","178901.00","117000.0","2021-11-18 00:00:00","2024-04-15","97171.0","105000.0","SOLD"
"2176","2021","Beige","CHEVROLET","Tahoe LS 4x4","47110.0","GRADE_4","R.H.S Full Painted","111406.00","178901.00","117000.0","2021-11-18 00:00:00","2024-04-15","97171.0","120000.0","SOLD"
"2177","2021","Beige","CHEVROLET","Tahoe LS 4x4","62299.0","GRADE_0","No Paint.","126241.00","181410.00","134600.0","2022-02-21 00:00:00","2024-02-27","123177.0","130000.0","SOLD"
"2178","2021","Grey","CHEVROLET","Tahoe LS 4x4","75683.0","GRADE_1","R.H.S Rear Fender Painted - Auc 1384 @131675","88951.00","177770.00","103834.0","2021-03-23 00:00:00","2024-04-02","104136.0","120000.0","TRANSFERRED"
"2178","2021","Grey","CHEVROLET","Tahoe LS 4x4","75683.0","GRADE_1","R.H.S Rear Fender Painted - Auc 1384 @131675","88951.00","177770.00","103834.0","2021-03-23 00:00:00","2024-04-02","104136.0","130000.0","TRANSFERRED"
"2179","2021","Grey","CHEVROLET","Tahoe LS 4x4","94157.0","GRADE_1","R.H.S Front Fender Painted","91527.00","171798.00","120650.44","2021-05-26 00:00:00","2024-03-31","100637.0","120000.0","SOLD"
"2179","2021","Grey","CHEVROLET","Tahoe LS 4x4","94157.0","GRADE_1","R.H.S Front Fender Painted","91527.00","171798.00","120650.44","2021-05-26 00:00:00","2024-03-31","100637.0","125000.0","SOLD"
"218","2021","Black     ","CHEVROLET","Tahoe LS 4x4","93693.0","GRADE_0","No Painted","93668.85","179683.00","141540.0","2020-12-30 00:00:00","2023-10-10","122004.76","130000.0","SOLD"
"2182","2020","White","HYUNDAI","Elantra 1.6","157725.0","COMPLETE","R.H.S Front Fender Painted. Engine Opened","29530.00","55550.00","35654.78","2020-05-01 00:00:00","2024-03-12","21387.0","21387.0","SOLD"
"2188","2019","White","MITSUBISHI","L200 DC 4x2","266173.0","GRADE_4","R.H.S Complete Painted. (R.H.S Back Light Broken)","13631.00","61700.00","27430.44","2019-07-01 00:00:00","2024-02-27","22342.0","28000.0","SOLD"
"2189","2021","Silver","NISSAN","Sunny Classic SV 1.5L","75483.0","GRADE_6","R.H.S Complete Painted. L.H.S Back & Front Fender Painted","18857.00","33050.00","28111.3","2021-06-24 00:00:00","2024-02-27","17252.0","24000.0","SOLD"
"2196","2022","White","NISSAN","Sunny Classic SV 1.5L","63649.0","GRADE_0","No Paint.","33551.00","41050.00","32200.0","2022-06-21 00:00:00","2024-02-27","27873.0","30000.0","SOLD"
"2198","2021","White","NISSAN","X-TERRA SE 4WD","75931.0","GRADE_6","R.H.S Full & L.H.S Rear Fender & Door Paint","65744.00","95550.00","53260.87","2021-11-29 00:00:00","2024-04-21","49877.0","55000.0","SOLD"
"2198","2021","White","NISSAN","X-TERRA SE 4WD","75931.0","GRADE_6","R.H.S Full & L.H.S Rear Fender & Door Paint","65744.00","95550.00","53260.87","2021-11-29 00:00:00","2024-04-21","49877.0","60000.0","SOLD"
"2199","2020","Grey","TOYOTA","Corolla","105037.0","GRADE_1","Bonnet Painted.","31244.00","59300.00","39299.13","2020-01-07 00:00:00","2024-02-25","31848.0","38000.0","SOLD"
"2203","2022","Grey","TOYOTA","Corolla","52661.0","GRADE_1","Trunk Painted.","45800.00","60900.00","45318.26","2022-04-03 00:00:00","2024-02-27","43230.0","40000.0","SOLD"
"2204","2022","White","TOYOTA","Corolla","80529.0","GRADE_4","R.H.S Back Door & Back Fender Painted. L.H.S  Front Door Back Door & Back Fender Painted. Trunk Painted.","46083.00","60900.00","43400.0","2022-04-12 00:00:00","2024-02-27","40006.0","38000.0","SOLD"
"2207","2021","White","TOYOTA","Fortuner VX1 4x4","127972.0","GRADE_0","No Paint. ( Tools Missing)","60234.00","124860.00","85700.0","2020-10-20 00:00:00","2024-02-27","78724.0","85000.0","SOLD"
"2208","2022","White","TOYOTA","Fortuner VX1 4x4","100696.0","GRADE_2","L.H.S Front Fender & Door Painted","80887.00","126350.00","82714.78","2021-10-04 00:00:00","2024-03-21","83670.0","90000.0","SOLD"
"2208","2022","White","TOYOTA","Fortuner VX1 4x4","100696.0","GRADE_2","L.H.S Front Fender & Door Painted","80887.00","126350.00","82714.78","2021-10-04 00:00:00","2024-03-21","83670.0","96000.0","SOLD"
"2209","2018","White","TOYOTA","Hiace Cargo Van Diesel","241861.0","COMPLETE","Complete Painted.","33741.00","86900.00","55800.0","2019-02-28 00:00:00","2024-02-27","31284.0","50000.0","SOLD"
"221","2019","Silver","FORD","Explorer 3.5L XLT 4WD","90835.0","COMPLETE","Chassis Issues & L.H.S Full & R.H.S Rear Fender Painted","42051.00","115005.00","52100.0","2020-05-01 00:00:00","2024-01-14","57502.5","78000.0","SOLD"
"2211","2022","Blue","TOYOTA","RAIZE XLE","44451.0","GRADE_0","No Paint.","42084.00","53900.00","41700.0","2022-07-04 00:00:00","2024-02-27","40425.0","40000.0","SOLD"
"2213","2019","White","TOYOTA","Yaris 1.3","81099.0","COMPLETE","Chassis Issues Bonnet Painted. R.H.S Back Door  Front & Back Fender Painted. L.H.S Front Door & Front Fender  Painted.","21686.00","41800.00","26190.44","2019-12-04 00:00:00","2024-02-27","15048.0","26000.0","SOLD"
"2214","2019","White","TOYOTA","Yaris 1.3","95064.0","GRADE_4","Both Side Front Fenders & Front Doors Painted. L.H.S Back Fender Painted.","21440.00","41800.00","26594.78","2019-11-17 00:00:00","2024-02-27","17040.0","26000.0","SOLD"
"2215","2019","White","TOYOTA","Yaris 1.3","125180.0","COMPLETE","Complete Painted. ( Tools Missing)","21686.00","41800.00","23500.0","2019-12-04 00:00:00","2024-02-27","15048.0","24000.0","SOLD"
"2216","2019","White","TOYOTA","Yaris 1.3","146891.0","GRADE_5","L.H.S Complete Painted. Bonnet Painted & R.H.S Front Fender Painted.","21686.00","41800.00","27000.0","2019-12-04 00:00:00","2024-02-27","16741.0","26000.0","SOLD"
"2217","2019","White","TOYOTA","Yaris 1.3","157780.0","GRADE_3","L.H.S Front Fender & Bonnet Painted. R.H.S Front Door Painted.","21440.00","41800.00","27590.44","2019-11-17 00:00:00","2024-02-27","17482.0","28000.0","SOLD"
"222","2019","Red       ","FORD","Explorer 3.5L XLT 4WD","114017.0","GRADE_0","No Painted","44635.60","115005.00","71600.0","2020-05-07 00:00:00","2023-10-15","57502.5","78000.0","SOLD"
"222","2019","Red       ","FORD","Explorer 3.5L XLT 4WD","114017.0","GRADE_0","No Painted","44635.60","115005.00","71600.0","2020-05-07 00:00:00","2023-10-15","57503.0","78000.0","SOLD"
"2220","2020","White","TOYOTA","Yaris 1.3","69926.0","GRADE_4","L.H.S Front Fender Front Door & Back Fender Painted. (L.H.S Back Tyre Wheelcup Missing) L.H.S Side Mirror Broken","24741.00","41800.00","29200.0","2020-07-01 00:00:00","2024-02-27","20826.0","26000.0","SOLD"
"2222","2021","White","TOYOTA","Yaris 1.5","66250.0","GRADE_4","L.H.S Complete Painted.","30900.00","42100.00","31166.09","2021-08-15 00:00:00","2024-02-27","24789.0","28000.0","SOLD"
"2224","2021","Silver","TOYOTA","Yaris 1.5","142030.0","COMPLETE","R.H.S Complete Painted. Bonnet & Trunk Painted. L.H.S Back Door & Back Fender Painted.","30900.00","42100.00","27666.09","2021-08-15 00:00:00","2024-02-27","21071.0","24000.0","SOLD"
"2226","2022","Grey","CHEVROLET","Suburban LS","61463.0","GRADE_3","R.H.S Front Fender & Rear Door & Fender Painted-Auc 1325 @ 116990","135967.00","192888.00","148000.0","2022-04-26 00:00:00","2024-03-31","121200.0","140000.0","SOLD"
"2227","2021","Black","CHEVROLET","Tahoe LS 4x4","57858.0","GRADE_0","No Painted","87589.00","179683.00","143050.44","2021-02-04 00:00:00","2024-02-29","107810.0","130000.0","SOLD"
"2229","2021","Black","CHEVROLET","Tahoe LS 4x4","93641.0","GRADE_0","No Painted","88043.00","179683.00","134781.74","2021-02-09 00:00:00","2024-02-29","107810.0","128000.0","SOLD"
"223","2019","White     ","FORD","Explorer 3.5L XLT 4WD","137924.0","GRADE_0","No Painted","44635.60","115005.00","74000.0","2020-05-07 00:00:00","2023-10-10","57503.0","78000.0","TRANSFERRED"
"2230","2021","Black","CHEVROLET","Tahoe LS 4x4","112602.0","GRADE_0","No Painted","105492.00","172512.00","131305.22","2021-10-05 00:00:00","2024-02-29","100402.0","120000.0","SOLD"
"2231","2021","White","HYUNDAI","Accent","93389.0","GRADE_5","L.H.S Full & R.H.S Front Fender Painted","22769.00","38515.00","31190.44","2021-06-24 00:00:00","2024-02-29","22281.0","28000.0","SOLD"
"2233","2022","White","HYUNDAI","Accent","61373.0","COMPLETE","Damage By Hail & Front Both Fender Painted","33822.00","48050.00","37777.39","2022-01-19 00:00:00","2024-02-29","27749.0","32000.0","SOLD"
"2235","2022","Grey","HYUNDAI","Accent","85506.0","COMPLETE","Damage By Hail & No Painted","31078.00","46875.00","36000.0","2021-11-18 00:00:00","2024-03-27","27070.0","28000.0","SOLD"
"2237","2022","Grey","HYUNDAI","Grand i10","40921.0","GRADE_3","R.H.S Front Door & Fender & Bonnet Painted","27260.00","40050.00","21111.3","2022-01-10 00:00:00","2024-02-29","27917.0","28000.0","SOLD"
"2239","2022","Green","HYUNDAI","KONA GL 2.0L 2WD CVT SMART","41047.0","GRADE_6","L.H.S Full & R.H.S Front Fender & Door Painted","48311.00","66550.00","43800.0","2022-03-03 00:00:00","2024-02-29","43424.0","48000.0","SOLD"
"224","2019","Silver    ","FORD","Explorer 3.5L XLT 4WD","143073.0","GRADE_2","R.H.S Rear Door & L.H.S Rear Fender Painted","44635.60","115005.00","65500.0","2020-05-07 00:00:00","2023-10-10","54778.7","72000.0","TRANSFERRED"
"224","2019","Silver    ","FORD","Explorer 3.5L XLT 4WD","143073.0","GRADE_2","R.H.S Rear Door & L.H.S Rear Fender Painted","44635.60","115005.00","65500.0","2020-05-07 00:00:00","2023-10-10","54779.0","72000.0","TRANSFERRED"
"2240","2022","Grey","KIA","Cerato","70554.0","GRADE_0","No Painted","35469.00","57600.00","44000.0","2021-12-30 00:00:00","2024-02-29","39110.0","46000.0","SOLD"
"2243","2022","Silver","MG","5","32763.0","COMPLETE","L.H.S Full & R.H.S Both Fender & Trunk Painted & Chassis Damage Issue","26481.00","41300.00","17777.39","2022-05-16 00:00:00","2024-03-20","25152.0","22000.0","SOLD"
"2244","2022","Silver","MG","5","32824.0","GRADE_1","Bonnet Painted","25668.00","38300.00","21600.0","2022-06-09 00:00:00","2024-02-29","26175.0","26000.0","SOLD"
"2248","2022","Silver","MG","5","46505.0","GRADE_2","Bonnet & L.H.S Front Fender Painted","25668.00","38300.00","21020.0","2022-06-09 00:00:00","2024-02-29","25540.0","25000.0","SOLD"
"225","2019","Silver    ","FORD","Explorer 3.5L XLT 4WD","162283.0","GRADE_1","L.H.S Rear Door Painted","44635.60","115005.00","67980.0","2020-05-07 00:00:00","2023-10-10","54415.52","70000.0","SOLD"
"225","2019","Silver    ","FORD","Explorer 3.5L XLT 4WD","162283.0","GRADE_1","L.H.S Rear Door Painted","44635.60","115005.00","67980.0","2020-05-07 00:00:00","2023-10-10","54416.0","70000.0","SOLD"
"2250","2022","White","MG","5","49209.0","GRADE_1","Bonnet Painted","22793.00","38300.00","20650.44","2022-01-23 00:00:00","2024-02-29","26175.0","25000.0","SOLD"
"2251","2022","Golden","MG","5","56894.0","GRADE_2","Front Both Fender Painted","25165.00","38300.00","20185.22","2022-05-16 00:00:00","2024-02-29","24736.0","25000.0","SOLD"
"2255","2022","Black","MG","5","65099.0","COMPLETE","Hailstormed-No paint","25061.00","38300.00","23666.09","2022-06-09 00:00:00","2024-03-14","20644.0","22000.0","SOLD"
"2256","2022","Black","MG","5","67677.0","GRADE_0","No Painted","27136.00","41300.00","26373.04","2022-05-16 00:00:00","2024-02-29","28043.0","25000.0","SOLD"
"2257","2022","White","NISSAN","Patrol SE T2","58638.0","GRADE_0","No Painted","127712.00","190050.00","140990.44","2022-01-30 00:00:00","2024-02-29","129044.0","145000.0","SOLD"
"2258","2022","White","NISSAN","Sunny Classic SV 1.5L","39533.0","GRADE_1","L.H.S Rear Fender Painted","23531.00","33050.00","27999.13","2021-09-27 00:00:00","2024-02-29","22587.0","26000.0","SOLD"
"2259","2022","White","NISSAN","Sunny Classic SV 1.5L","62001.0","GRADE_6","L.H.S Rear Door & Fender & R.H.S Full Painted","24732.00","36550.00","26590.44","2022-02-08 00:00:00","2024-02-29","21491.0","24000.0","SOLD"
"226","2016","White     ","FORD","Ranger","210830.0","GRADE_1","L.H.S Rear Fender Painted","8980.47","65100.00","26500.0","2018-01-30 00:00:00","2023-10-10","25423.0","30000.0","SOLD"
"226","2016","White     ","FORD","Ranger","210830.0","GRADE_1","L.H.S Rear Fender Painted","8980.47","65100.00","26500.0","2018-01-30 00:00:00","2023-10-10","25423.26","30000.0","SOLD"
"2262","2020","White","TOYOTA","Coaster","34267.0","GRADE_0","No Painted","86320.00","178400.00","132173.91","2019-11-14 00:00:00","2024-03-07","98120.0","125000.0","SOLD_OFFLINE"
"2265","2022","White","TOYOTA","Corolla","62365.0","COMPLETE","Damage By Hail & No Painted","45618.00","60900.00","46211.3","2022-04-17 00:00:00","2024-02-29","35170.0","45000.0","SOLD"
